cik,company_name,ticker
1419554,,BBLG
1419554,,BBLGW
1419559,,CAMG
1419612,,SEDG
1419793,,OCLN
1419806,,REEMF
1419945,,TNK
1419951,,DTST
1419951,,DTSTW
1420108,,GLUC
1420520,,ATOM
1420529,,AACG
1420565,,ALRN
1420720,,IBIO
1420800,,ENOV
1421204,,RBSH
911147,,CNTY
911177,,CWST
911216,,PTN
911421,,PREJF
911971,,TK
912061,,NHTC
912093,,VIAV
912147,,RMT
912242,,MAC
912463,,GES
912544,,NSTM
912562,,ROCK
912593,,SUI
912595,,MAA
912595,,MAA-PI
912603,,RDUS
912607,,MACE
912615,,URBN
912728,,FWRD
912764,,KSBI
912766,,LAUR
912767,,UFPI
912892,,TV
912892,,GRPFF
912958,,TIGO
912958,,MLCMF
913059,,BBAR
913142,,BDC
913144,,RNR
913144,,RNR-PF
913144,,RNR-PG
913241,,SHOO
913277,,CLAR
913290,,FRO
913341,,CFFI
913353,,CIGI
913760,,SNEX
914122,,PPIH
914139,,PRKR
914156,,UFPT
914208,,IVZ
914475,,NBIX
914712,,STCN
1421461,,IPI
1421517,,ERII
1421636,,CBNT
1421642,,MSCLF
1421876,,GLPG
1421876,,GLPGF
1421981,,PTOP
1422142,,AADI
1422143,,KURA
1422183,,FSK
1422892,,SGLY
1422930,,PUBM
1423221,,NX
1423689,,AGNC
1423689,,AGNCM
1423689,,AGNCN
1423689,,AGNCL
1423689,,AGNCO
1423689,,AGNCP
1423774,,ZUO
1423869,,PCB
1423902,,WES
1424182,,BNL
1424404,,WOLV
1424657,,CUEN
1424657,,CUENW
1424768,,VYCO
1424864,,RYES
1424929,,FOXF
1425205,,IOVA
1425287,,WKHS
1425292,,UAN
1425355,,MCVT
1425450,,KIDS
1425627,,SOBR
1426800,,ASMB
1427437,,ETI-P
1427570,,RSLS
1427644,,SLDC
1427925,,TLPH
1428205,,ARR
1428205,,ARR-PC
1428336,,HQY
1428439,,ROKU
1429260,,FBIO
1429260,,FBIOP
1429393,,TKLS
1429560,,TRVN
1429764,,BLNK
1429937,,BTG
1430162,,CSAN
1430300,,GWSO
1430306,,TNXP
1430723,,SFBS
1430725,,GSL
1430725,,GSL-PB
1431074,,BRGO
1431567,,OVLY
1431695,,OLO
1431852,,ODV
1431852,,ODVWZ
1431959,,MMATQ
1431959,,MMAT
915191,,FRFHF
915191,,FAXXF
915191,,FXFLF
915191,,FRFGF
915191,,FRFFF
915191,,FRFXF
915191,,FAXRF
915191,,FFHPF
915191,,FRFZF
915191,,FXFHF
915358,,SGMA
915389,,EMN
915661,,GRLF
915779,,DAKT
915840,,BZH
915912,,AVB
915913,,ALB
915913,,ALB-PA
916076,,MLM
916183,,RCS
916365,,TSCO
916540,,DAR
916618,,IIF
916789,,HELE
916793,,SILC
916907,,SMBC
917100,,IFN
917225,,XPL
917251,,ADC
917251,,ADC-PA
917273,,RMBS
917470,,ZEUS
917491,,FARO
917520,,IART
917851,,VALE
918251,,MPAA
918541,,NNBR
918545,,BISA
918573,,GRVE
918608,,EGO
918646,,EXP
918965,,SCSC
919012,,AEO
919175,,SGMD
1432133,,KLTR
1432364,,AZUL
1433195,,APPF
1433270,,AR
1433309,,PLTYF
1433551,,SGLA
1433607,,NSPR
1433642,,HLNE
1433660,,JBT
1433913,,BDORY
1434265,,GMAB
1434265,,GNMSF
1434316,,FATE
1434524,,CLIR
1434588,,LOPE
1434601,,TMGI
1434614,,SAND
1434621,,TREE
1434647,,ZVRA
1434728,,GWRS
1434737,,SRSG
1434754,,SB
1434754,,SB-PD
1434754,,SB-PC
1434868,,ESPR
1435064,,CETX
1435064,,CETXP
1435181,,PHBI
1435508,,FSFG
1435617,,PWDY
1435812,,ARPC
1436126,,MG
1436208,,LEGH
1436229,,BTCS
1436425,,HBCP
1436786,,OUKPY
1436786,,OUKPF
1437071,,IVR
1437071,,IVR-PC
1437071,,IVR-PB
1437107,,WBD
1437153,,CUYTY
1437153,,CUYTF
1437226,,MHH
1437283,,RPMT
1437402,,ARDX
1437424,,POET
1437470,,MYTHY
1437470,,MYTHF
1437479,,ENBP
1437491,,ROII
1437517,,CLOQ
1437578,,BFAM
1437750,,TRXA
1437774,,BZZUY
1437774,,BZZUF
1437925,,GMGI
1437958,,CCB
1438133,,TNDM
1438231,,DMRC
1438423,,MRAM
1438461,,ELRE
1438533,,TVTX
1438569,,GRFS
1438569,,GIFLF
1438569,,GIFOF
1438569,,GIKLY
1438654,,RDEIY
1438654,,RDEIF
1438893,,GNT
1438893,,GNT-PA
1438901,,FLES
1438943,,RNGE
1439095,,MRC
1439124,,EBR
1439124,,EBR-B
1439222,,AGIO
1439237,,QOEG
1439264,,MVNC
1439288,,ZWS
1439725,,BDSX
1440130,,UUGRY
1440130,,UUGWF
1440153,,BKUH
1440799,,MMEX
1440972,,LAAC
1441082,,HLCO
1441236,,CLW
1441683,,APPN
1441816,,MDB
1442145,,VRSK
1442236,,QRHC
1442492,,LRDC
1442620,,RCON
1442651,,SHECY
1442651,,SHECF
1442653,,ROHCY
1442653,,ROHCF
1442655,,NGKSY
1442655,,NGKSF
919567,,RCG
919864,,FNWD
919893,,TDF
920112,,HTLF
920112,,HTLFP
920148,,LH
920371,,SSD
920427,,UNTY
920522,,ESS
920760,,LEN
920760,,LEN-B
920822,,OUTKY
920822,,OUTFF
920990,,WOWI
921082,,HIW
921114,,ARMP
921183,,HMNF
921299,,FGEN
921557,,RBCAA
921582,,IMAX
921638,,SSRM
921638,,SSRGF
921671,,GGT
921671,,GGT-PE
921671,,GGT-PG
921738,,PENN
921825,,FR
922224,,PPL
922247,,CYTH
922247,,CYTHW
922357,,IOCJY
922358,,FGPR
922358,,FGPRB
922521,,FALC
922612,,SMIT
922621,,ERIE
922864,,AIV
923120,,GBX
923139,,FFIC
1442836,,MRSN
1442853,,IGEX
1442999,,ABTI
1443089,,WHSI
1443276,,TOELY
1443276,,TOELF
1443611,,SING
1443646,,BAH
1443669,,PRLB
1443863,,BICX
1444192,,ACST
1444307,,ONCSQ
1444380,,NVRO
1444403,,CGAC
1444406,,EC
1444839,,BRVO
1444874,,TETAA
1444874,,TETAB
1445109,,NSGP
1445283,,KA
1445305,,WK
1445465,,PPRUY
1445465,,PPRUF
1445467,,AVPMF
1445475,,BOUYY
1445475,,BOUYF
1445654,,NZEOY
1445654,,NZEOF
1445815,,BIXT
1445831,,NPFC
1445930,,KB
1445942,,TMRC
1446159,,POAI
1446250,,BMWYY
1446250,,BAMXF
1446250,,BYMOF
1446371,,SGIC
1446437,,YAHOY
1446437,,YAHOF
1446444,,TKHVY
1446457,,BDNNY
1446457,,BLIDF
1446519,,DKILY
1446519,,DKILF
1446596,,FANUY
1446596,,FANUF
1446598,,DNZOY
1446598,,DNZOF
1446656,,KIKOY
1446656,,KIKOF
1446694,,SHWDY
1446694,,SHWDF
1446705,,NTDTY
1446705,,NTTDF
1446847,,IRWD
1447028,,ABUS
1447051,,TBNK
1447100,,YAMHY
1447100,,YAMHF
1447126,,KAIKY
1447126,,KAKKF
1447137,,BKGFY
1447137,,BKGFF
1447362,,CSTL
1447380,,MFON
1447669,,TWLO
1448397,,SHIP
1448431,,OPRX
1448597,,AUGG
1448705,,BASA
1448815,,RFLFY
1448815,,RFLFF
1448893,,ESNT
1448978,,SMBMY
1448978,,SMBMF
1449349,,RDGL
1449566,,WLMIY
1449566,,WLMIF
1449792,,PPSI
1449794,,EMYB
1450123,,JBSAY
1450307,,COUV
1450445,,NUW
1450468,,MRAAY
1450468,,MRAAF
1450704,,VIVK
1450894,,IAALF
1450922,,SIVR
1450923,,SGOL
1451448,,GMBL
1451448,,GMBLP
1451448,,GMBLW
1451448,,GMBLZ
1451505,,RIG
1451809,,SITM
1452011,,TNBI
1452477,,SEVN
1452583,,CBMJ
1452804,,RMHI
1452857,,SPLP
1452857,,SPLP-PA
1452936,,PCOK
1453015,,BLDP
1453593,,XTNT
1453687,,RNAC
923601,,MICS
923796,,GEO
924095,,MVCO
924168,,EFOI
924383,,GNSS
924396,,OLKR
924515,,GTHP
924613,,NOK
924613,,NOKBF
924717,,SRDX
924719,,SMID
924805,,FRHC
924822,,MLR
924901,,VRE
925261,,AKO-A
925261,,AKO-B
925528,,HDSN
925660,,FLXT
925683,,BTO
925741,,BCDA
925779,,HIRU
926282,,ADTN
926326,,OMCL
926423,,MIND
926423,,MINDP
926617,,AWH
926844,,FBDS
927003,,AEIS
927066,,DVA
1454480,,SHZNY
1454480,,SHZNF
1454741,,EOT
1454742,,GMER
1454789,,ATXS
1454938,,OB
1455365,,CGTX
1455633,,PEGRY
1455633,,PEGRF
1455684,,TPIC
1455863,,COLD
1455955,,PUTKY
1455955,,PUTKF
1456189,,LEAT
1456346,,FNV
1456772,,OPI
1456772,,OPINL
1456857,,MJNE
1458023,,FKST
1458057,,ORMNF
1458412,,CFB
1458631,,HALB
1459188,,CHEV
1459200,,ALRM
1459417,,TWOUQ
1459762,,EXROF
1459839,,SIBN
1459862,,PALL
1460235,,PPLT
1460329,,FLNT
1460602,,ORGS
1460702,,QLGN
1461708,,GSPI
1461748,,PPERY
1461748,,PPERF
1462056,,BLZE
1462120,,LOB
1462223,,RCRT
1462223,,RCRTW
1462418,,ASPS
1462586,,IGI
1463000,,GRUSF
1463101,,ENPH
1463208,,TLSS
1463361,,UBX
1463459,,EMGE
1463833,,IDWM
1463972,,VUZI
1463978,,BKUCF
1464165,,BETRF
1464343,,ATLC
1464343,,ATLCL
1464343,,ATLCP
1464343,,ATLCZ
1464423,,PMT
1464423,,PMT-PA
1464423,,PMT-PB
1464423,,PMT-PC
1464423,,PMTU
1464591,,GPRK
1464790,,RILY
1464790,,RILYG
1464790,,RILYK
1464790,,RILYL
1464790,,RILYM
1464790,,RILYN
1464790,,RILYP
1464790,,RILYT
1464790,,RILYZ
1464865,,ASII
1465128,,STWD
59558,,LNC
59558,,LNC-PD
59860,,GRMC
60086,,L
60519,,LPX
60667,,LOW
60714,,LXU
61004,,LGL
61004,,LGL-WT
61398,,TELL
61398,,TELZ
61986,,MTW
62234,,MCS
62362,,MARPS
62709,,MMC
62996,,MAS
63276,,MAT
63296,,MATW
63330,,MLP
63754,,MKC
63754,,MKC-V
63908,,MCD
64040,,SPGI
64463,,SLNH
64463,,SLNHP
64472,,GENC
64803,,CVS
64996,,MCY
65172,,MSB
65270,,MEI
65312,,EVI
65433,,MXF
65596,,SIEB
65759,,MPAD
65770,,MVIS
65984,,ETR
66004,,MSEX
66004,,MSEXP
66382,,MLKN
66418,,MXC
66496,,MMTRS
66570,,MSA
66570,,MNESP
66600,,MMMM
66740,,MMM
66756,,ALE
66901,,EMP
67088,,MUFG
67088,,MBFJF
67215,,DY
67347,,MOD
67716,,MDU
67887,,MOG-A
67887,,MOG-B
68505,,MSI
68622,,CTBB
68622,,CTDD
69422,,INTG
69488,,MYE
69633,,NSSC
69733,,NATH
69891,,FIZZ
70145,,NFG
70318,,THC
70487,,NRC
70502,,NRUC
70858,,BAC
70858,,BML-PG
70858,,BML-PH
70858,,BAC-PE
70858,,BML-PJ
70858,,BML-PL
70858,,BAC-PB
70858,,BAC-PK
70858,,BAC-PL
70858,,BAC-PM
70858,,BAC-PN
70858,,BAC-PO
70858,,BAC-PP
70858,,BAC-PQ
70858,,BAC-PS
70858,,BACRP
70858,,MER-PK
70866,,VYX
70866,,NCRRP
71508,,ENJ
71508,,ENO
71557,,NUVR
71691,,NYT
71829,,NR
72162,,NL
72205,,NOBH
72331,,NDSN
72333,,JWN
72444,,VXRT
72573,,MOV
72573,,MOVAA
72633,,NRT
72741,,ES
72903,,XEL
72971,,WFC
72971,,WFC-PY
72971,,WFC-PL
72971,,WFC-PC
72971,,WFCNP
72971,,WFC-PA
72971,,WFC-PD
72971,,WFC-PZ
73124,,NTRS
73124,,NTRSO
73290,,BMRA
73309,,NUE
73756,,OII
74046,,ODC
74208,,UDR
74260,,ORI
74303,,OLN
75252,,OMI
75288,,OXM
75362,,PCAR
75398,,PAI
75594,,PPWLM
75594,,PPWLO
75677,,PKG
76267,,PKE
76282,,PKOH
927628,,COF
927628,,COF-PI
927628,,COF-PJ
927628,,COF-PK
927628,,COF-PL
927628,,COF-PN
927653,,MCK
927719,,DWNX
927971,,BMO
927971,,FNGD
927971,,BERZ
927971,,BULZ
927971,,CARD
927971,,CARU
927971,,DULL
927971,,FLYD
927971,,FLYU
927971,,FNGO
927971,,FNGS
927971,,FNGU
927971,,GDXD
927971,,GDXU
927971,,JETD
927971,,JETU
927971,,OILD
927971,,OILU
927971,,SHNY
927971,,WTID
927971,,WTIU
928054,,FTK
928340,,CWCO
928465,,DIT
928658,,CVLG
928876,,TSEM
929008,,WCC
929008,,WCC-PA
929058,,HUNGF
929351,,LGF-A
929351,,LGF-B
929869,,RELX
929869,,RLXXF
930157,,RTO
930157,,RKLIF
930236,,RWT
930236,,RWTN
930236,,RWTO
930236,,RWT-PA
930245,,AASP
930420,,KFRC
930775,,ECIA
930826,,SLVYY
930826,,SVYSF
931015,,PII
931059,,RNVA
1465470,,SHMP
1465740,,TWO
1465740,,TWO-PC
1465740,,TWO-PB
1465740,,TWO-PA
1466026,,MSBI
1466026,,MSBIP
1466085,,IRT
1466258,,TT
1466593,,OTTR
1467373,,ACN
1467505,,RECX
1467623,,DBX
1467631,,XCAPX
1467760,,ARI
1467761,,MINM
1467808,,CORBF
1467845,,KUSA
1467858,,GM
1467913,,RNWR
1468091,,VEON
1468174,,H
1468327,,RENT
1468328,,ADUS
1468492,,HSCS
1468492,,HSCSW
1468522,,FER
1468608,,VDMCY
1468608,,VODAF
1468639,,VICP
1468666,,SCWX
1468748,,KOD
1468929,,NXGL
1468929,,NXGLW
1468978,,SITS
1469038,,XMTI
1469367,,RUN
1469395,,PAM
1469395,,PPENF
1469443,,RKDA
1470129,,CATG
1470683,,AEHL
1471055,,BSBR
1471265,,NWBI
1471420,,STK
1471727,,BTTR
1471781,,GTCH
1471824,,CANE
1471824,,CORN
1471824,,SOYB
1471824,,TAGS
1471824,,WEAT
1472012,,IMNM
1472033,,JTGEY
1472033,,JTGLF
1472072,,CCM
1472091,,PDSB
1472215,,JLS
1472326,,GRO
1472341,,GDO
1472494,,BNO
1472619,,LONCF
1472787,,FAF
1472847,,HVCW
1472998,,LCCN
1473334,,NVFY
1473490,,GLAI
1473844,,STEL
1474098,,PEB
1474098,,PEB-PF
1474098,,PEB-PE
1474098,,PEB-PG
1474098,,PEB-PH
1474167,,COSM
1474432,,PSTG
1474558,,KATX
1474627,,NEGG
1474735,,GNRC
1474835,,IPCIF
1474903,,BGSF
1475011,,JBAXY
1475011,,JBARF
1475115,,EB
1475260,,CVE
1475260,,CNVEF
1475260,,CVE-WT
1475430,,JSHG
1475841,,NBHC
1475922,,PRI
1476034,,MCB
1476045,,CLDT
1476045,,CLDT-PA
1476150,,TRNO
1476204,,PECO
931148,,EAF
931427,,TGS
931584,,USAP
932021,,GTLL
932417,,VIAAY
932470,,TEO
932470,,TCMFF
932695,,CYD
932696,,NSIT
932781,,FCCO
932787,,STM
932787,,STMEF
933034,,STRT
933036,,UPBD
933136,,COOP
933267,,IRS
933267,,IRS-WT
933738,,ENG
933972,,SCWO
933974,,AZTA
934549,,ACTG
934796,,NWCN
935036,,ACIW
935419,,RICK
935703,,DLTR
1476573,,AIRRF
1476765,,GBDC
1476840,,EXFY
1476963,,SCPX
1477009,,CANN
1477049,,PHYS
1477081,,KGEI
1477246,,SANW
1477294,,ST
1477333,,NET
1477449,,TDOC
1477641,,DQ
1477720,,ASAN
1477815,,SG
1477845,,ANVS
1477960,,CBBB
1478069,,CFRXQ
1478102,,DMO
1478242,,IQV
1478320,,ADPT
1478454,,EBMT
1478888,,NBB
1479094,,STAG
1479247,,CPER
1479247,,USCI
1479290,,RVNC
1479419,,KALA
1479615,,SLN
1479615,,SLNCF
1479681,,NUTX
1480313,,SMREF
1481028,,HYSR
1481045,,DSEEY
1481045,,DSECF
1481241,,PSHG
1481443,,TCRI
1481504,,XERI
1481513,,JKS
1481582,,RYI
1481646,,ACCD
1481792,,QUAD
1482430,,KBSR
1482436,,AGXPF
1482512,,HPP
1482512,,HPP-PC
1482541,,CEAD
1482541,,CEADW
1482554,,HFUS
1482981,,COCO
1483386,,GLTR
1483510,,EXPR
1483646,,BEGI
1483934,,STNG
1483934,,SBBA
1483994,,HTHT
1484515,,CARCY
1484515,,CJRCF
1484565,,SLNO
1484612,,OM
1484769,,FUBO
1484778,,TDUP
1485003,,CARM
1485029,,NAHD
1485074,,FRZT
1486159,,CHRD
1486159,,OASPW
1486159,,WLLAW
1486159,,WLLBW
1486298,,BSL
1486452,,MASN
1486957,,BWXT
1487091,,QWTR
1487197,,BRFH
1487198,,ASPU
1487428,,HRZN
1487428,,HTFB
1487428,,HTFC
1487610,,NHS
1487712,,AL
1487712,,AL-PA
1487718,,BLTH
1487798,,ECTM
1487839,,LKCO
1487918,,OFS
1487918,,OFSSH
1487952,,VPG
1488039,,ATOS
1488139,,AMRC
936340,,DTE
936340,,DTW
936340,,DTB
936340,,DTG
936395,,CIEN
936468,,LMT
936528,,WAFD
936528,,WAFDP
936958,,MDY
937098,,TNET
937556,,MASI
937966,,ASML
937966,,ASMLF
938323,,PSO
938323,,PSORF
1488775,,CEM
1488813,,CUBI
1488813,,CUBI-PE
1488813,,CUBI-PF
1488813,,CUBB
1488917,,ELMD
1489096,,THR
1489300,,ZLME
1489393,,LYB
1489874,,GGROU
1490078,,FRSPF
1490161,,SOWG
1490281,,GRPN
1490286,,NTG
1490349,,PFX
1490349,,PFXNZ
1490596,,GVXXF
1490906,,CFFN
1490978,,SDGR
1491419,,LVO
1492091,,ASCK
1492165,,PFBC
1492298,,SBRA
1492422,,APLS
1492448,,GRNF
1492617,,FWFW
1492674,,TTOO
1492691,,KNX
1493130,,MAPPF
1493137,,LCTC
1493225,,NFBK
1493594,,MTSI
1493683,,BBN
1493712,,CMXC
1493761,,HEAR
1494259,,CARG
1494413,,TWOH
1494558,,AMBO
1494582,,BOC
1494650,,OPTN
1494728,,PSLV
1494891,,SRTS
1494904,,GBLI
1495153,,MMYT
1495222,,OXLC
1495222,,OXLCO
1495222,,OXLCI
1495222,,OXLCL
1495222,,OXLCN
1495222,,OXLCP
1495222,,OXLCZ
1495231,,IZEA
1495240,,LAND
1495240,,LANDM
1495240,,LANDP
1495240,,LANDO
1495320,,VRA
1495584,,SVVC
1495648,,PARG
1495651,,UURAF
1495798,,LCCTY
1495798,,LCCTF
1495825,,GBAB
1495932,,EXPI
1496099,,NMFC
1496099,,NMFCZ
1496254,,LTAFX
1496254,,LTCFX
1496292,,IHD
1496323,,IGMS
1496383,,ILUS
1496443,,PAYS
1496454,,CHTH
1496671,,CALA
1496690,,BCRD
1496749,,HEQ
1496919,,MRRTY
1496963,,SQSP
1497130,,VNTH
1497186,,HYI
1497230,,SMCE
1497253,,ONVO
1497645,,INN
1497645,,INN-PE
1497645,,INN-PF
1497649,,GSTX
1497770,,WD
1498067,,CTGL
1498148,,AITX
1498233,,CPTN
1498233,,CPTNW
1498372,,IWAL
1498382,,KTRA
1498403,,BLRX
1498547,,CMRF
1498612,,PSF
1498710,,SAVE
1499275,,SANP
1499422,,RBB
1499494,,DXF
1499505,,AGRO
1499543,,NOAH
939767,,EXEL
939930,,PYYX
940942,,HUBG
940944,,DRI
941221,,ICL
941685,,IWSY
942126,,TAIT
942149,,OCGSF
1499620,,TAL
1499717,,STAF
1499780,,GLBS
1499832,,TSQ
1499849,,LND
1499961,,MULN
1500123,,INLB
1500198,,NMTC
1500217,,AAT
1500305,,SPGX
1500375,,HFBL
1500435,,GPRO
1500620,,BGAVF
1500881,,EU
1501072,,RIV
1501072,,RIV-PA
1501078,,OFED
1501103,,EDF
1501570,,VBTX
1501585,,HII
1501697,,XFOR
1501697,,XFOWW
1501729,,FSEN
1501756,,ADVM
1501796,,AURA
1501989,,CTMX
1502152,,GSTC
1502292,,CNFR
1502292,,CNFRZ
1502377,,CTGO
1502557,,KPEA
1502758,,NULGF
1502966,,FUNI
1502966,,DIGP
1503274,,QTRX
1503290,,ACP
1503290,,ACP-PA
1503584,,CMRE
1503584,,CMRE-PB
1503584,,CMRE-PC
1503584,,CMRE-PD
1503658,,LVDW
1503707,,NHHS
1503802,,KPTI
1504008,,BKU
1504122,,PTBRY
1504122,,PBNNF
1504234,,BGX
1504239,,PCNT
1504379,,CSTE
1504461,,NGL
1504461,,NGL-PB
1504461,,NGL-PC
1504545,,BWG
1504619,,PFLT
1504678,,LOOP
1504764,,AVAL
1504776,,WRBY
1505065,,BWAY
1505065,,BRSYF
1505155,,UPLD
1505413,,VOC
1505497,,BRTX
1505512,,RGLS
1505732,,BWFG
1505952,,DOMO
1506184,,IMMP
1506251,,CTXR
1506289,,BCX
1506293,,PINS
1506307,,KMI
1506307,,EP-PC
1506488,,NXG
1506492,,NUWE
1506492,,NUWEW
1506721,,BAFBF
1506721,,BLFBY
1506928,,AVGR
1506929,,VRDR
1506983,,GCTK
1507079,,FND
1507605,,MARA
1507957,,IPWR
1508348,,ACAN
1508475,,VNET
1508478,,ARCO
1508655,,TSLX
1508786,,SLTN
1509223,,MTBLY
1509261,,RZLT
1509397,,LOMLF
1509470,,SSSS
1509470,,SSSSL
1509589,,CIVI
1509589,,CIVII
1509589,,CIVIW
1509646,,FENG
1509745,,LPTX
1509786,,GKIN
1509957,,CANB
1509991,,KOS
1510295,,MPC
1510518,,GFOO
1510524,,GYST
942895,,REDW
943034,,AATC
943452,,WAB
943535,,WHEN
943819,,RMD
943819,,RSMDF
944075,,SCKT
944148,,CBZ
944480,,GVP
944695,,THG
944745,,CIVB
944809,,OPK
945114,,GIC
945394,,SVC
945617,,AMMJ
945828,,AMTY
945841,,POOL
945983,,CLMB
946112,,CDSG
946394,,ELLO
946486,,WINT
946486,,WINTW
1510593,,XNET
1510599,,PDI
1510964,,CVSI
1511337,,RLJ
1511337,,RLJ-PA
1511737,,UI
1511820,,STEK
1512228,,NB
1512228,,NIOBW
1512499,,LIND
1512673,,SQ
1512673,,BSQKZ
1512717,,THTX
1512762,,CHRS
1512886,,NTRR
1512920,,SII
1512922,,PETV
1512922,,PETVW
1512931,,MRCC
1513363,,FDUS
1513525,,ADIL
1513761,,NCLH
1513845,,YNDX
1514056,,TESI
1514183,,SILO
1514281,,MITT
1514281,,MITT-PA
1514281,,MITT-PB
1514281,,MITN
1514281,,MITP
1514281,,MITT-PC
1514416,,BAND
1514443,,AGSS
1514490,,RGT
1514587,,TURO
1514597,,FURY
1514705,,SXC
1514743,,IROQ
1514946,,AXIM
1514991,,AMCX
1515001,,VCMIX
1515114,,GWIN
1515139,,MWRK
1515156,,ARQ
1515251,,SIXWF
1515317,,MAGE
1515324,,ARDC
1515671,,DPG
1515673,,RARE
1515816,,PLYM
1515940,,KIO
1516513,,DOCS
1516551,,SKYE
1516887,,WCUI
1516899,,YTRA
1516912,,OBK
1517006,,GATO
1517022,,AKBA
1517175,,CHEF
1517228,,COMM
1517231,,SSMXY
1517231,,SSMXF
1517302,,APAM
1517375,,SPT
1517389,,JFIL
1517396,,SSYS
1517399,,SUPV
1517413,,FSLY
1517496,,BTCM
1517518,,EMO
1517681,,PPCB
1517767,,CCIF
1517767,,CCIA
1518336,,DREM
1518461,,AMPG
1518461,,AMPGW
1518542,,SPXSY
1518542,,SPXSF
1518557,,MMD
1518621,,ORC
1518715,,HMST
1519061,,TSE
1519401,,RM
1519449,,SKWD
1519457,,NMREF
1519469,,ANLDF
1519472,,SMXT
1519505,,HIE
1519751,,FBIN
1520006,,MTDR
1520048,,PVL
1520118,,INTV
1520262,,ALKS
1520358,,MAMA
1520504,,VLRS
1520504,,CTTRF
1520697,,ACHC
1521036,,LNTH
1521332,,APTV
1521404,,BGH
946563,,RVP
946581,,TTWO
946644,,AIM
946647,,PFC
946673,,BANR
946936,,DSWL
947263,,TD
947263,,TDBCP
947263,,TDBKF
947263,,TDOMF
947263,,TDOPF
947484,,ACGL
947484,,ACGLO
947484,,ACGLN
947559,,FBMS
948320,,LFMD
948320,,LFMDP
948368,,PSBQ
948401,,CFRUY
948401,,CFRHF
948708,,SMSI
949039,,DO
949039,,DODRW
949157,,CENX
949858,,ACHV
949870,,SAM
949961,,IOR
1000045,,NICK
1000177,,NAT
1000184,,SAP
1000184,,SAPGF
1000209,,MFIN
1000209,,MBNKP
1000228,,HSIC
1000230,,OCC
1000275,,RY
1000275,,RBMCF
1000275,,RYLBF
1000298,,IMPM
1521951,,FBIZ
1522222,,CLSH
1522540,,MQ
1522602,,CWBR
1522727,,USAC
1522767,,MRMD
1522860,,AFIB
1523289,,DMA
1523836,,LITB
1524025,,TLYS
1524358,,VAC
1524472,,XYL
1524684,,GLNCY
1524684,,GLCNF
1524769,,CHKR
1524872,,TNRG
1524931,,CHUY
1525201,,DBL
1525221,,VTOL
1525306,,FSTJ
1525769,,PLAY
1525852,,BTZI
1526113,,GNL
1526113,,GNL-PA
1526113,,GNL-PB
1526113,,GNL-PD
1526113,,GNL-PE
1526119,,VSTM
1526125,,GDS
1526125,,GDHLF
1526243,,PPTA
1526329,,TTP
1526520,,TRIP
1527166,,CG
1527166,,CGABL
1527352,,NXL
1527352,,NXLIW
1527469,,ATH-PA
1527469,,ATH-PB
1527469,,ATH-PC
1527469,,ATH-PD
1527469,,ATH-PE
1527469,,ATHS
1527508,,PTVE
1527541,,WHLR
1527541,,WHLRD
1527541,,WHLRP
1527541,,WHLRL
1527590,,RC
1527590,,RCB
1527590,,RCC
1527590,,RC-PC
1527590,,RC-PE
1527599,,SYBX
1527613,,NUZE
1527636,,ATHM
1527702,,IQST
1527728,,RENB
1527753,,PSNL
1527762,,MFH
1528115,,ANNX
1528129,,VTLE
1528172,,ENDV
1528188,,WNFT
1528287,,NPCE
1528356,,GNE
1528396,,GWRE
1528437,,BTT
1528811,,VGI
1528849,,RH
1528985,,INRE
1528988,,BUI
1529113,,XTIA
1529192,,VIPS
1529274,,ALKT
1529377,,ACRE
1529628,,SND
1529864,,ENVA
1530163,,SAML
1530185,,ATVK
1530238,,YY
1530249,,FSBW
1530425,,ARRT
1530721,,CPRI
1530746,,KAYS
1530766,,BSGM
1530804,,TROX
1530950,,POST
1530979,,HNST
1531031,,ESQ
1531048,,NARI
1531152,,BJ
1531177,,SGHT
1531978,,FNA
1532173,,KOZAY
1532286,,NINE
1532383,,VNJA
1532390,,WTER
1000623,,MATV
1000683,,BDRL
1000694,,NVAX
1000697,,WAT
1000753,,NSP
1001085,,BN
1001085,,BAMGF
1001085,,BAMKF
1001085,,BKAMF
1001085,,BKFAF
1001085,,BKFDF
1001085,,BKFOF
1001085,,BKFPF
1001085,,BNH
1001085,,BNJ
1001085,,BRCFF
1001085,,BROXF
1001085,,BRPSF
1001085,,BXDIF
1001115,,GEOS
1001171,,BYFC
1001233,,SGMO
1001250,,EL
1001290,,BAP
1001316,,TGTX
1001385,,NWPX
1001474,,KKPNY
1001474,,KKPNF
1001601,,MGTI
1001614,,REPX
1001807,,TLK
1001838,,SCCO
1001902,,IVAC
1001907,,ASTC
1002047,,NTAP
1002242,,E
1002242,,EIPAF
1002590,,SGU
1002638,,OTEX
1002771,,IGPK
1002910,,AEE
1003078,,MSM
1532595,,SINC
1532619,,PW
1532619,,PW-PA
1532961,,NVEE
1532981,,EMWPF
1533030,,CRYM
1533040,,PHIO
1533232,,BEP
1533232,,BEPH
1533232,,BEPI
1533232,,BEPJ
1533232,,BEP-PA
1533232,,BRENF
1533357,,DTII
1533615,,GMRE
1533615,,GMRE-PA
1533743,,PCSA
1533924,,AMPY
1533998,,DRIO
1534043,,FUPBY
1534043,,FUPEF
1534043,,FUPEY
1534043,,FUPPF
1534120,,AVTX
1534133,,CALC
